dt,price_pln_per_mw_h
2024-10-09 13:00:00+00:00,339.06
2024-10-09 13:15:00+00:00,195.4
2024-10-09 13:30:00+00:00,62.31
2024-10-09 13:45:00+00:00,110.33
2024-10-09 14:00:00+00:00,198.4
2024-10-09 14:15:00+00:00,276.78
2024-10-09 14:30:00+00:00,279.78
2024-10-09 14:45:00+00:00,402.74
2024-10-09 15:00:00+00:00,608.0
2024-10-09 15:15:00+00:00,681.78
2024-10-09 15:30:00+00:00,742.66
2024-10-09 15:45:00+00:00,774.04
2024-10-09 16:00:00+00:00,789.31
2024-10-09 16:15:00+00:00,831.83
2024-10-09 16:30:00+00:00,810.66
2024-10-09 16:45:00+00:00,817.28
2024-10-09 17:00:00+00:00,810.29
2024-10-09 17:15:00+00:00,768.31
2024-10-09 17:30:00+00:00,705.97
2024-10-09 17:45:00+00:00,460.22
2024-10-09 18:00:00+00:00,449.34
2024-10-09 18:15:00+00:00,431.18
2024-10-09 18:30:00+00:00,417.77
2024-10-09 18:45:00+00:00,379.32
2024-10-09 19:00:00+00:00,379.32
2024-10-09 19:15:00+00:00,605.0
2024-10-09 19:30:00+00:00,603.0
2024-10-09 19:45:00+00:00,352.48
2024-10-09 20:00:00+00:00,349.0
2024-10-09 20:15:00+00:00,515.53
2024-10-09 20:30:00+00:00,542.86
2024-10-09 20:45:00+00:00,529.79
2024-10-09 21:00:00+00:00,536.61
2024-10-09 21:15:00+00:00,529.79
2024-10-09 21:30:00+00:00,507.07
2024-10-09 21:45:00+00:00,478.12
2024-10-09 22:00:00+00:00,467.24
2024-10-09 22:15:00+00:00,447.58
2024-10-09 22:30:00+00:00,457.11
2024-10-09 22:45:00+00:00,438.68
2024-10-09 23:00:00+00:00,439.86
2024-10-09 23:15:00+00:00,438.68
2024-10-09 23:30:00+00:00,438.68
2024-10-09 23:45:00+00:00,430.22
2024-10-10 00:00:00+00:00,71.31
2024-10-10 00:15:00+00:00,157.22
2024-10-10 00:30:00+00:00,453.06
2024-10-10 00:45:00+00:00,451.05
2024-10-10 01:00:00+00:00,452.9
2024-10-10 01:15:00+00:00,449.7
2024-10-10 01:30:00+00:00,410.99
2024-10-10 01:45:00+00:00,131.0
2024-10-10 02:00:00+00:00,24.32
2024-10-10 02:45:00+00:00,1.28
2024-10-10 03:00:00+00:00,12.32
2024-10-10 03:15:00+00:00,81.69
2024-10-10 03:30:00+00:00,81.69
2024-10-10 03:45:00+00:00,81.69
2024-10-10 04:00:00+00:00,111.28
2024-10-10 04:15:00+00:00,189.28
2024-10-10 04:30:00+00:00,393.76
2024-10-10 04:45:00+00:00,492.23
2024-10-10 05:00:00+00:00,554.37
2024-10-10 05:15:00+00:00,534.51
2024-10-10 05:30:00+00:00,373.08
2024-10-10 05:45:00+00:00,373.08
2024-10-10 06:00:00+00:00,366.2
2024-10-10 06:15:00+00:00,377.04
2024-10-10 06:30:00+00:00,377.04
2024-10-10 06:45:00+00:00,189.28
2024-10-10 07:00:00+00:00,81.31
2024-10-10 07:15:00+00:00,89.12
2024-10-10 07:30:00+00:00,70.08
2024-10-10 07:45:00+00:00,9.05
2024-10-10 08:15:00+00:00,9.05
2024-10-10 09:30:00+00:00,9.05
2024-10-10 13:15:00+00:00,24.09
2024-10-10 13:30:00+00:00,9.05
2024-10-10 13:45:00+00:00,24.09
2024-10-10 14:00:00+00:00,166.0
2024-10-10 14:15:00+00:00,255.07
2024-10-10 14:30:00+00:00,304.58
2024-10-10 14:45:00+00:00,478.3
2024-10-10 15:00:00+00:00,489.07
2024-10-10 15:15:00+00:00,337.32
2024-10-10 15:30:00+00:00,336.32
2024-10-10 15:45:00+00:00,337.32
2024-10-10 16:00:00+00:00,457.35
2024-10-10 16:15:00+00:00,353.56
2024-10-10 16:30:00+00:00,354.56
2024-10-10 16:45:00+00:00,359.56
2024-10-10 17:00:00+00:00,557.65
2024-10-10 17:15:00+00:00,671.35
2024-10-10 17:30:00+00:00,703.4
2024-10-10 17:45:00+00:00,707.4
2024-10-10 18:00:00+00:00,713.22
2024-10-10 18:15:00+00:00,712.47
2024-10-10 18:30:00+00:00,691.29
2024-10-10 18:45:00+00:00,682.47
2024-10-10 19:00:00+00:00,602.47
2024-10-10 19:15:00+00:00,671.29
2024-10-10 19:30:00+00:00,677.28
2024-10-10 19:45:00+00:00,521.41
2024-10-10 20:00:00+00:00,438.68
2024-10-10 20:15:00+00:00,510.26
2024-10-10 20:30:00+00:00,540.62
2024-10-10 20:45:00+00:00,519.4
2024-10-10 21:00:00+00:00,505.47
2024-10-10 21:15:00+00:00,496.93
2024-10-10 21:30:00+00:00,500.92
2024-10-10 21:45:00+00:00,464.02
2024-10-10 22:00:00+00:00,438.68
2024-10-10 22:15:00+00:00,85.31
2024-10-10 23:15:00+00:00,18.16
2024-10-11 00:15:00+00:00,237.49
2024-10-11 00:30:00+00:00,440.16
2024-10-11 00:45:00+00:00,449.07
2024-10-11 01:00:00+00:00,449.07
2024-10-11 01:15:00+00:00,444.66
2024-10-11 01:30:00+00:00,446.88
2024-10-11 01:45:00+00:00,453.56
2024-10-11 02:00:00+00:00,456.87
2024-10-11 02:15:00+00:00,444.66
2024-10-11 02:30:00+00:00,422.33
2024-10-11 02:45:00+00:00,440.16
2024-10-11 03:00:00+00:00,441.45
2024-10-11 03:15:00+00:00,295.22
2024-10-11 03:30:00+00:00,295.22
2024-10-11 03:45:00+00:00,326.62
2024-10-11 04:00:00+00:00,456.87
2024-10-11 04:15:00+00:00,106.16
2024-10-11 04:30:00+00:00,96.31
2024-10-11 04:45:00+00:00,392.96
2024-10-11 05:00:00+00:00,493.38
2024-10-11 05:15:00+00:00,641.0
2024-10-11 05:30:00+00:00,686.27
2024-10-11 05:45:00+00:00,732.59
2024-10-11 06:00:00+00:00,773.96
2024-10-11 06:15:00+00:00,926.47
2024-10-11 06:30:00+00:00,1154.43
2024-10-11 06:45:00+00:00,857.6
2024-10-11 07:00:00+00:00,773.96
2024-10-11 07:15:00+00:00,708.95
2024-10-11 07:30:00+00:00,538.92
2024-10-11 07:45:00+00:00,344.36
2024-10-11 08:00:00+00:00,245.29
2024-10-11 08:15:00+00:00,473.3
2024-10-11 08:30:00+00:00,529.84
2024-10-11 08:45:00+00:00,495.35
2024-10-11 09:00:00+00:00,480.01
2024-10-11 09:15:00+00:00,514.68
2024-10-11 09:30:00+00:00,513.8
2024-10-11 09:45:00+00:00,433.03
2024-10-11 10:00:00+00:00,311.31
2024-10-11 10:15:00+00:00,94.52
2024-10-11 10:30:00+00:00,97.52
2024-10-11 10:45:00+00:00,256.55
2024-10-11 11:00:00+00:00,98.52
2024-10-11 11:15:00+00:00,423.03
2024-10-11 11:30:00+00:00,407.64
2024-10-11 11:45:00+00:00,246.0
2024-10-11 12:00:00+00:00,229.27
2024-10-11 12:15:00+00:00,109.64
2024-10-11 12:30:00+00:00,62.16
2024-10-11 12:45:00+00:00,88.33
2024-10-11 13:00:00+00:00,77.33
2024-10-11 13:15:00+00:00,77.33
2024-10-11 13:30:00+00:00,88.33
2024-10-11 13:45:00+00:00,172.06
2024-10-11 14:00:00+00:00,475.35
2024-10-11 14:15:00+00:00,305.58
2024-10-11 14:30:00+00:00,332.59
2024-10-11 14:45:00+00:00,480.56
2024-10-11 15:00:00+00:00,648.29
2024-10-11 15:15:00+00:00,484.55
2024-10-11 15:30:00+00:00,353.0
2024-10-11 15:45:00+00:00,664.28
2024-10-11 16:00:00+00:00,685.61
2024-10-11 16:15:00+00:00,710.67
2024-10-11 16:30:00+00:00,773.96
2024-10-11 16:45:00+00:00,895.87
2024-10-11 17:00:00+00:00,903.55
2024-10-11 17:15:00+00:00,889.04
2024-10-11 17:30:00+00:00,748.44
2024-10-11 17:45:00+00:00,481.48
2024-10-11 18:00:00+00:00,470.54
2024-10-11 18:15:00+00:00,456.77
2024-10-11 18:30:00+00:00,443.04
2024-10-11 18:45:00+00:00,421.89
2024-10-11 19:00:00+00:00,420.13
2024-10-11 19:15:00+00:00,385.39
2024-10-11 19:30:00+00:00,384.39
2024-10-11 19:45:00+00:00,352.0
2024-10-11 20:00:00+00:00,100.33
2024-10-11 20:15:00+00:00,116.05
2024-10-11 20:30:00+00:00,111.06
2024-10-11 20:45:00+00:00,106.16
2024-10-11 21:00:00+00:00,106.16
2024-10-11 21:15:00+00:00,458.24
2024-10-11 21:30:00+00:00,453.71
2024-10-11 21:45:00+00:00,352.81
2024-10-11 22:00:00+00:00,86.04
2024-10-11 22:15:00+00:00,476.15
2024-10-11 22:30:00+00:00,516.29
2024-10-11 22:45:00+00:00,457.16
2024-10-11 23:00:00+00:00,369.07
2024-10-11 23:15:00+00:00,360.21
2024-10-11 23:30:00+00:00,365.56
2024-10-11 23:45:00+00:00,362.21
2024-10-12 00:00:00+00:00,362.05
2024-10-12 00:15:00+00:00,346.0
2024-10-12 00:30:00+00:00,344.0
2024-10-12 00:45:00+00:00,345.0
2024-10-12 01:00:00+00:00,345.0
2024-10-12 01:15:00+00:00,380.75
2024-10-12 01:30:00+00:00,381.75
2024-10-12 01:45:00+00:00,382.75
2024-10-12 02:00:00+00:00,381.75
2024-10-12 02:15:00+00:00,348.1
2024-10-12 02:30:00+00:00,348.1
2024-10-12 02:45:00+00:00,379.26
2024-10-12 03:00:00+00:00,379.26
2024-10-12 03:15:00+00:00,362.05
2024-10-12 03:30:00+00:00,358.59
2024-10-12 03:45:00+00:00,466.9
2024-10-12 04:00:00+00:00,547.1
2024-10-12 04:15:00+00:00,371.14
2024-10-12 04:30:00+00:00,428.14
2024-10-12 04:45:00+00:00,600.0
2024-10-12 05:00:00+00:00,606.6
2024-10-12 05:15:00+00:00,624.0
2024-10-12 05:30:00+00:00,548.68
2024-10-12 05:45:00+00:00,549.6
2024-10-12 06:00:00+00:00,548.35
2024-10-12 06:15:00+00:00,617.0
2024-10-12 06:30:00+00:00,699.29
2024-10-12 06:45:00+00:00,611.0
2024-10-12 07:00:00+00:00,481.23
2024-10-12 07:15:00+00:00,560.85
2024-10-12 07:30:00+00:00,555.85
2024-10-12 07:45:00+00:00,127.12
2024-10-12 08:00:00+00:00,86.12
2024-10-12 08:15:00+00:00,72.6
2024-10-12 08:30:00+00:00,45.16
2024-10-12 08:45:00+00:00,44.03
2024-10-12 09:00:00+00:00,19.08
2024-10-12 09:15:00+00:00,20.16
2024-10-12 09:30:00+00:00,4.08
2024-10-12 09:45:00+00:00,4.08
2024-10-12 12:00:00+00:00,438.05
2024-10-12 12:15:00+00:00,124.29
2024-10-12 12:30:00+00:00,189.9
2024-10-12 12:45:00+00:00,479.95
2024-10-12 13:00:00+00:00,484.6
2024-10-12 13:15:00+00:00,438.05
2024-10-12 13:30:00+00:00,190.97
2024-10-12 13:45:00+00:00,484.6
2024-10-12 14:00:00+00:00,540.61
2024-10-12 14:15:00+00:00,539.79
2024-10-12 14:30:00+00:00,417.65
2024-10-12 14:45:00+00:00,539.79
2024-10-12 15:00:00+00:00,630.0
2024-10-12 15:15:00+00:00,561.65
2024-10-12 15:30:00+00:00,441.27
2024-10-12 15:45:00+00:00,724.89
2024-10-12 16:00:00+00:00,740.95
2024-10-12 16:15:00+00:00,436.27
2024-10-12 16:30:00+00:00,406.16
2024-10-12 16:45:00+00:00,407.16
2024-10-12 17:00:00+00:00,405.16
2024-10-12 17:15:00+00:00,423.86
2024-10-12 17:30:00+00:00,422.86
2024-10-12 17:45:00+00:00,370.5
2024-10-12 18:00:00+00:00,216.29
2024-10-12 18:15:00+00:00,258.29
2024-10-12 18:30:00+00:00,237.29
2024-10-12 18:45:00+00:00,126.06
2024-10-12 19:00:00+00:00,91.04
2024-10-12 19:15:00+00:00,360.5
2024-10-12 19:30:00+00:00,381.92
2024-10-12 19:45:00+00:00,356.93
2024-10-12 20:00:00+00:00,96.08
2024-10-12 20:15:00+00:00,60.05
2024-10-12 20:30:00+00:00,35.08
2024-10-12 21:15:00+00:00,35.08
2024-10-12 21:30:00+00:00,56.33
2024-10-12 22:15:00+00:00,454.37
2024-10-12 22:30:00+00:00,480.11
2024-10-12 22:45:00+00:00,467.24
2024-10-12 23:00:00+00:00,460.12
2024-10-12 23:15:00+00:00,452.16
2024-10-12 23:30:00+00:00,462.97
2024-10-12 23:45:00+00:00,430.94
2024-10-13 00:00:00+00:00,269.5
2024-10-13 00:15:00+00:00,412.16
2024-10-13 00:30:00+00:00,412.16
2024-10-13 00:45:00+00:00,412.16
2024-10-13 01:00:00+00:00,412.16
2024-10-13 01:45:00+00:00,269.5
2024-10-13 02:00:00+00:00,269.5
2024-10-13 06:15:00+00:00,422.16
2024-10-13 06:30:00+00:00,422.16
2024-10-13 06:45:00+00:00,6.57
2024-10-13 07:00:00+00:00,6.57
2024-10-13 14:15:00+00:00,422.16
2024-10-13 14:30:00+00:00,4.68
2024-10-13 14:45:00+00:00,279.5
2024-10-13 15:00:00+00:00,422.16
2024-10-13 15:15:00+00:00,440.94
2024-10-13 15:30:00+00:00,440.94
2024-10-13 15:45:00+00:00,474.77
2024-10-13 16:00:00+00:00,480.11
2024-10-13 16:15:00+00:00,440.94
2024-10-13 16:30:00+00:00,470.2
2024-10-13 16:45:00+00:00,480.11
2024-10-13 17:00:00+00:00,480.11
2024-10-13 17:15:00+00:00,480.11
2024-10-13 17:30:00+00:00,474.77
2024-10-13 17:45:00+00:00,464.37
2024-10-13 18:00:00+00:00,422.16
2024-10-13 18:15:00+00:00,477.24
2024-10-13 18:30:00+00:00,440.94
2024-10-13 18:45:00+00:00,422.16
2024-10-13 19:00:00+00:00,268.89
2024-10-13 19:15:00+00:00,412.16
2024-10-13 19:30:00+00:00,412.16
2024-10-13 19:45:00+00:00,286.63
2024-10-13 20:00:00+00:00,192.18
2024-10-13 20:15:00+00:00,430.94
2024-10-13 20:30:00+00:00,412.16
2024-10-13 20:45:00+00:00,412.16
2024-10-13 21:00:00+00:00,169.01
2024-10-13 21:15:00+00:00,412.16
2024-10-13 21:30:00+00:00,412.16
2024-10-13 21:45:00+00:00,107.4
2024-10-13 22:00:00+00:00,107.4
2024-10-13 22:15:00+00:00,419.16
2024-10-13 23:00:00+00:00,19.96
2024-10-13 23:15:00+00:00,114.0
2024-10-13 23:30:00+00:00,152.17
2024-10-13 23:45:00+00:00,152.17
2024-10-14 00:00:00+00:00,152.17
2024-10-14 00:15:00+00:00,419.16
2024-10-14 00:30:00+00:00,152.9
2024-10-14 00:45:00+00:00,152.9
2024-10-14 01:00:00+00:00,127.0
2024-10-14 01:15:00+00:00,149.6
2024-10-14 01:30:00+00:00,149.6
2024-10-14 02:15:00+00:00,4.03
2024-10-14 02:30:00+00:00,4.03
2024-10-14 03:00:00+00:00,419.16
2024-10-14 03:30:00+00:00,4.03
2024-10-14 03:45:00+00:00,461.33
2024-10-14 04:00:00+00:00,474.28
2024-10-14 04:15:00+00:00,394.9
2024-10-14 04:30:00+00:00,395.9
2024-10-14 04:45:00+00:00,544.07
2024-10-14 05:00:00+00:00,710.11
2024-10-14 05:15:00+00:00,791.5
2024-10-14 05:30:00+00:00,787.52
2024-10-14 05:45:00+00:00,815.48
2024-10-14 06:00:00+00:00,871.58
2024-10-14 06:15:00+00:00,880.51
2024-10-14 06:30:00+00:00,832.54
2024-10-14 06:45:00+00:00,712.68
2024-10-14 07:00:00+00:00,384.84
2024-10-14 07:15:00+00:00,356.95
2024-10-14 07:30:00+00:00,240.0
2024-10-14 07:45:00+00:00,124.33
2024-10-14 08:00:00+00:00,94.11
2024-10-14 08:15:00+00:00,99.05
2024-10-14 08:30:00+00:00,99.04
2024-10-14 08:45:00+00:00,89.16
2024-10-14 09:00:00+00:00,89.16
2024-10-14 09:15:00+00:00,113.95
2024-10-14 09:30:00+00:00,243.68
2024-10-14 09:45:00+00:00,115.95
2024-10-14 10:00:00+00:00,215.28
2024-10-14 10:15:00+00:00,105.83
2024-10-14 10:30:00+00:00,318.9
2024-10-14 10:45:00+00:00,442.05
2024-10-14 11:00:00+00:00,473.12
2024-10-14 11:15:00+00:00,501.02
2024-10-14 11:30:00+00:00,520.82
2024-10-14 11:45:00+00:00,501.02
2024-10-14 12:00:00+00:00,486.32
2024-10-14 12:15:00+00:00,442.05
2024-10-14 12:30:00+00:00,487.08
2024-10-14 12:45:00+00:00,532.32
2024-10-14 13:00:00+00:00,556.57
2024-10-14 13:15:00+00:00,529.89
2024-10-14 13:30:00+00:00,470.0
2024-10-14 13:45:00+00:00,530.13
2024-10-14 14:00:00+00:00,645.25
2024-10-14 14:15:00+00:00,685.28
2024-10-14 14:30:00+00:00,665.28
2024-10-14 14:45:00+00:00,765.28
2024-10-14 15:00:00+00:00,1065.25
2024-10-14 15:15:00+00:00,931.51
2024-10-14 15:30:00+00:00,974.12
2024-10-14 15:45:00+00:00,1079.37
2024-10-14 16:00:00+00:00,1079.37
2024-10-14 16:15:00+00:00,1230.87
2024-10-14 16:30:00+00:00,1442.09
2024-10-14 16:45:00+00:00,1679.72
2024-10-14 17:00:00+00:00,1711.3
2024-10-14 17:15:00+00:00,1542.09
2024-10-14 17:30:00+00:00,1442.09
2024-10-14 17:45:00+00:00,1419.56
2024-10-14 18:00:00+00:00,1341.7
2024-10-14 18:15:00+00:00,925.9
2024-10-14 18:30:00+00:00,862.57
2024-10-14 18:45:00+00:00,795.32
2024-10-14 19:00:00+00:00,778.16
2024-10-14 19:15:00+00:00,705.28
2024-10-14 19:30:00+00:00,677.9
2024-10-14 19:45:00+00:00,490.17
2024-10-14 20:00:00+00:00,387.55
2024-10-14 20:15:00+00:00,530.81
2024-10-14 20:30:00+00:00,608.0
2024-10-14 20:45:00+00:00,602.0
2024-10-14 21:00:00+00:00,546.57
2024-10-14 21:15:00+00:00,600.0
2024-10-14 21:30:00+00:00,549.07
2024-10-14 21:45:00+00:00,520.13
2024-10-14 22:00:00+00:00,486.35
2024-10-14 22:15:00+00:00,499.69
2024-10-14 22:30:00+00:00,511.48
2024-10-14 22:45:00+00:00,493.77
2024-10-14 23:00:00+00:00,511.48
2024-10-14 23:15:00+00:00,511.52
2024-10-14 23:30:00+00:00,493.41
2024-10-14 23:45:00+00:00,479.53
2024-10-15 00:00:00+00:00,477.35
2024-10-15 00:15:00+00:00,473.31
2024-10-15 00:30:00+00:00,463.39
2024-10-15 00:45:00+00:00,464.67
2024-10-15 01:00:00+00:00,463.39
2024-10-15 01:15:00+00:00,463.39
2024-10-15 01:30:00+00:00,460.17
2024-10-15 01:45:00+00:00,460.27
2024-10-15 02:00:00+00:00,464.67
2024-10-15 02:15:00+00:00,460.27
2024-10-15 02:30:00+00:00,463.39
2024-10-15 02:45:00+00:00,468.99
2024-10-15 03:00:00+00:00,475.78
2024-10-15 03:15:00+00:00,366.03
2024-10-15 03:30:00+00:00,440.33
2024-10-15 03:45:00+00:00,460.17
2024-10-15 04:00:00+00:00,477.35
2024-10-15 04:15:00+00:00,399.93
2024-10-15 04:30:00+00:00,403.93
2024-10-15 04:45:00+00:00,620.0
2024-10-15 05:00:00+00:00,737.0
2024-10-15 05:15:00+00:00,1000.09
2024-10-15 05:30:00+00:00,1040.09
2024-10-15 05:45:00+00:00,1076.89
2024-10-15 06:00:00+00:00,1051.82
2024-10-15 06:15:00+00:00,1034.66
2024-10-15 06:30:00+00:00,1055.7
2024-10-15 06:45:00+00:00,977.45
2024-10-15 07:00:00+00:00,810.44
2024-10-15 07:15:00+00:00,717.28
2024-10-15 07:30:00+00:00,635.23
2024-10-15 07:45:00+00:00,364.56
2024-10-15 08:00:00+00:00,352.62
2024-10-15 08:15:00+00:00,535.84
2024-10-15 08:30:00+00:00,492.97
2024-10-15 08:45:00+00:00,163.42
2024-10-15 09:00:00+00:00,160.42
2024-10-15 09:15:00+00:00,350.72
2024-10-15 09:30:00+00:00,493.58
2024-10-15 09:45:00+00:00,465.26
2024-10-15 10:00:00+00:00,135.49
2024-10-15 10:15:00+00:00,129.12
2024-10-15 10:30:00+00:00,479.11
2024-10-15 10:45:00+00:00,488.32
2024-10-15 11:00:00+00:00,493.58
2024-10-15 11:15:00+00:00,523.16
2024-10-15 11:30:00+00:00,617.0
2024-10-15 11:45:00+00:00,635.23
2024-10-15 12:00:00+00:00,614.0
2024-10-15 12:15:00+00:00,595.15
2024-10-15 12:30:00+00:00,614.0
2024-10-15 12:45:00+00:00,635.23
2024-10-15 13:00:00+00:00,693.56
2024-10-15 13:15:00+00:00,364.56
2024-10-15 13:30:00+00:00,352.62
2024-10-15 13:45:00+00:00,595.17
2024-10-15 14:00:00+00:00,617.0
2024-10-15 14:15:00+00:00,356.0
2024-10-15 14:30:00+00:00,357.46
2024-10-15 14:45:00+00:00,634.6
2024-10-15 15:00:00+00:00,711.66
2024-10-15 15:15:00+00:00,900.76
2024-10-15 15:30:00+00:00,950.43
2024-10-15 15:45:00+00:00,1020.86
2024-10-15 16:00:00+00:00,1061.58
2024-10-15 16:15:00+00:00,1059.03
2024-10-15 16:30:00+00:00,1061.96
2024-10-15 16:45:00+00:00,1163.31
2024-10-15 17:00:00+00:00,1210.73
2024-10-15 17:15:00+00:00,1293.01
2024-10-15 17:30:00+00:00,1246.14
2024-10-15 17:45:00+00:00,1246.14
2024-10-15 18:00:00+00:00,1246.14
2024-10-15 18:15:00+00:00,1013.55
2024-10-15 18:30:00+00:00,1033.12
2024-10-15 18:45:00+00:00,983.12
2024-10-15 19:00:00+00:00,914.86
2024-10-15 19:15:00+00:00,776.2
2024-10-15 19:30:00+00:00,763.93
2024-10-15 19:45:00+00:00,683.21
2024-10-15 20:00:00+00:00,459.23
2024-10-15 20:15:00+00:00,511.06
2024-10-15 20:30:00+00:00,625.23
2024-10-15 20:45:00+00:00,511.52
2024-10-15 21:00:00+00:00,511.06
2024-10-15 21:15:00+00:00,487.6
2024-10-15 21:30:00+00:00,491.39
2024-10-15 21:45:00+00:00,460.17
2024-10-15 22:00:00+00:00,347.61
2024-10-15 22:15:00+00:00,531.34
2024-10-15 22:30:00+00:00,607.0
2024-10-15 22:45:00+00:00,601.0
2024-10-15 23:00:00+00:00,486.06
2024-10-15 23:15:00+00:00,480.49
2024-10-15 23:30:00+00:00,470.05
2024-10-15 23:45:00+00:00,471.24
2024-10-16 00:00:00+00:00,458.87
2024-10-16 00:15:00+00:00,475.9
2024-10-16 00:30:00+00:00,478.75
2024-10-16 00:45:00+00:00,478.75
2024-10-16 01:00:00+00:00,471.24
2024-10-16 01:15:00+00:00,471.24
2024-10-16 01:30:00+00:00,471.05
2024-10-16 01:45:00+00:00,458.87
2024-10-16 02:00:00+00:00,457.32
2024-10-16 02:15:00+00:00,457.32
2024-10-16 02:30:00+00:00,244.46
2024-10-16 02:45:00+00:00,245.46
2024-10-16 03:00:00+00:00,470.05
2024-10-16 03:15:00+00:00,489.81
2024-10-16 03:30:00+00:00,524.35
2024-10-16 03:45:00+00:00,605.0
2024-10-16 04:00:00+00:00,645.23
2024-10-16 04:15:00+00:00,835.9
2024-10-16 04:30:00+00:00,905.43
2024-10-16 04:45:00+00:00,976.86
2024-10-16 05:00:00+00:00,1057.48
2024-10-16 05:15:00+00:00,1157.84
2024-10-16 05:30:00+00:00,1149.59
2024-10-16 05:45:00+00:00,1119.0
2024-10-16 06:00:00+00:00,1117.84
2024-10-16 06:15:00+00:00,806.37
2024-10-16 06:30:00+00:00,811.66
2024-10-16 06:45:00+00:00,699.65
2024-10-16 07:00:00+00:00,378.62
2024-10-16 07:15:00+00:00,608.07
2024-10-16 07:30:00+00:00,494.21
2024-10-16 07:45:00+00:00,251.23
2024-10-16 08:00:00+00:00,217.28
2024-10-16 08:15:00+00:00,478.63
2024-10-16 08:30:00+00:00,492.33
2024-10-16 08:45:00+00:00,503.13
2024-10-16 09:00:00+00:00,487.74
2024-10-16 09:15:00+00:00,508.12
2024-10-16 09:30:00+00:00,448.56
2024-10-16 09:45:00+00:00,25.35
2024-10-16 12:45:00+00:00,17.17
2024-10-16 13:00:00+00:00,17.17
2024-10-16 13:15:00+00:00,29.31
2024-10-16 13:45:00+00:00,60.85
2024-10-16 14:00:00+00:00,60.85
2024-10-16 14:15:00+00:00,196.96
2024-10-16 14:30:00+00:00,92.04
2024-10-16 14:45:00+00:00,407.2
2024-10-16 15:00:00+00:00,700.03
2024-10-16 15:15:00+00:00,715.17
2024-10-16 15:30:00+00:00,748.14
2024-10-16 15:45:00+00:00,801.43
2024-10-16 16:00:00+00:00,827.29
2024-10-16 16:15:00+00:00,864.75
2024-10-16 16:30:00+00:00,881.4
2024-10-16 16:45:00+00:00,861.48
2024-10-16 17:00:00+00:00,814.67
2024-10-16 17:15:00+00:00,754.24
2024-10-16 17:30:00+00:00,738.08
2024-10-16 17:45:00+00:00,501.12
2024-10-16 18:00:00+00:00,436.43
2024-10-16 18:15:00+00:00,443.81
2024-10-16 18:30:00+00:00,523.59
2024-10-16 18:45:00+00:00,376.92
2024-10-16 19:00:00+00:00,361.05
2024-10-16 19:15:00+00:00,304.99
2024-10-16 19:30:00+00:00,301.99
2024-10-16 19:45:00+00:00,86.33
2024-10-16 20:00:00+00:00,51.08
2024-10-16 20:15:00+00:00,58.32
2024-10-16 20:30:00+00:00,49.33
2024-10-16 20:45:00+00:00,30.04
2024-10-17 03:15:00+00:00,24.33
2024-10-17 03:30:00+00:00,29.31
2024-10-17 03:45:00+00:00,413.37
2024-10-17 04:00:00+00:00,127.28
2024-10-17 04:15:00+00:00,165.96
2024-10-17 04:30:00+00:00,353.91
2024-10-17 04:45:00+00:00,494.56
2024-10-17 05:00:00+00:00,549.55
2024-10-17 05:15:00+00:00,536.76
2024-10-17 05:30:00+00:00,515.71
2024-10-17 05:45:00+00:00,511.9
2024-10-17 06:00:00+00:00,481.01
2024-10-17 06:15:00+00:00,712.09
2024-10-17 06:30:00+00:00,712.09
2024-10-17 06:45:00+00:00,396.47
2024-10-17 07:00:00+00:00,175.96
2024-10-17 07:15:00+00:00,444.97
2024-10-17 07:30:00+00:00,444.24
2024-10-17 07:45:00+00:00,87.31
2024-10-17 08:00:00+00:00,59.33
2024-10-17 11:15:00+00:00,0.13
2024-10-17 13:15:00+00:00,12.34
2024-10-17 13:30:00+00:00,24.06
2024-10-17 13:45:00+00:00,71.33
2024-10-17 14:00:00+00:00,464.66
2024-10-17 14:15:00+00:00,73.33
2024-10-17 14:30:00+00:00,81.16
2024-10-17 14:45:00+00:00,467.66
2024-10-17 15:00:00+00:00,523.75
2024-10-17 15:15:00+00:00,562.3
2024-10-17 15:30:00+00:00,692.16
2024-10-17 15:45:00+00:00,735.7
2024-10-17 16:00:00+00:00,774.77
2024-10-17 16:15:00+00:00,965.98
2024-10-17 16:30:00+00:00,949.99
2024-10-17 16:45:00+00:00,948.3
2024-10-17 17:00:00+00:00,948.3
2024-10-17 17:15:00+00:00,801.37
2024-10-17 17:30:00+00:00,727.74
2024-10-17 17:45:00+00:00,433.94
2024-10-17 18:00:00+00:00,452.91
2024-10-17 18:15:00+00:00,428.94
2024-10-17 18:30:00+00:00,374.87
2024-10-17 18:45:00+00:00,372.87
2024-10-17 19:00:00+00:00,499.05
2024-10-17 19:15:00+00:00,527.97
2024-10-17 19:30:00+00:00,637.63
2024-10-17 19:45:00+00:00,505.71
2024-10-17 20:00:00+00:00,415.68
2024-10-17 20:15:00+00:00,514.62
2024-10-17 20:30:00+00:00,548.3
2024-10-17 20:45:00+00:00,550.8
2024-10-17 21:00:00+00:00,552.22
2024-10-17 21:15:00+00:00,547.05
2024-10-17 21:30:00+00:00,523.07
2024-10-17 21:45:00+00:00,501.74
2024-10-17 22:00:00+00:00,476.12
2024-10-17 22:15:00+00:00,494.28
2024-10-17 22:30:00+00:00,493.35
2024-10-17 22:45:00+00:00,485.29
2024-10-17 23:00:00+00:00,485.29
2024-10-17 23:15:00+00:00,484.7
2024-10-17 23:30:00+00:00,479.08
